,ID,Site,Gender,Age,ZipCode_Perm,Marital,Num_of_Children,Attending_4year,Highest_Education,Mom_Education,Dad_Education,Employment,Gross,Religion,Religiosity,Racial_Comp_Comm,Racial_Comp_Peers,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,MA10,MA11,MA12,MA13,MA14,MA15,MA16,MA17,MA18,MA19,MA20,MA21,MA22,MA23,MA24,MA25,MA26,MA27,MA28,MA29,MA30,MA31,MA32,MA33,MA34,MA35,MA36,MA37,MA38,MA39,MA40,MA41,MA42,MA43,MA44,MA45,MA46,MA47,MA49,SAIBA1,SAIBA2,SAIBA3,SAIBA4,SAIBA5_R,SAIBA6,SAIBA7,SAIBA8,SAIBA9,SAIBA10,SAIBA11,SAIBA12,SAIBA13,SAIBA14_R,SAIBA15_R,SAIBA16,SAIBA17_R,SAIBA18_R,SAIBA19_R,SAIBA20_R,SAIBA21,SAIBA22,MIBI1,MIBI2,MIBI3,MIBI4,MIBI5,MIBI6,MIBI7,MIBI8,MIBI9,MIBI10,MIBI11,MIBI12,MIBI13,MIBI14,MIBI15,MIBI16,MIBI17,MIBI18,MIBI19,MIBI20,MIBI21,MIBI22,MIBI23,MIBI24,MIBI25,MIBI26,MIBI27,MIBI28,MIBI29,MIBI30,MIBI31,MIBI32,MIBI33,MIBI34,MIBI35,MIBI36,MIBI37,MIBI38,MIBI39,MIBI40,MIBI41,MIBI42,MIBI43,MIBI44,MIBI45,MIBI46,MIBI47,MIBI48,MIBI49,MIBI50,MIBI51,MIBI52,MIBI53,MIBI54,MIBI55,MIBI56,IRRS1,IRRS2,IRRS3,IRRS4,IRRS5,IRRS6,IRRS7,IRRS8,IRRS9,IRRS10,IRRS11,IRRS12,IRRS13,IRRS14,IRRS15,IRRS16,IRRS17,IRRS18,IRRS19,IRRS20,IRRS21,IRRS22,MEIM1,MEIM2,MEIM3,MEIM4,MEIM5,MEIM6,MEIM7,MEIM8,MEIM9,MEIM10,MEIM11,MEIM12,MEIM13,MEIM14,MEIM15,MIBI1_R,MIBI13_R,MIBI17_R,MIBI24_R,MIBI51_R,MIBI52_R,SoB,CENT,PRIV,PUBL,ASML,HUMN,NATN,OPMN,ISTR,INDR,CLTR,Z_SoB,Z_ASML,Z_HUMN,Z_NATN,Z_OPMN,Cluster,cluster
132,133,2.0,2,19,60805.0,1,0,1,4,6.0,4.0,4,3.0,6.0,4.0,1.0,2.0,1.0,2,1,3,4,1,2,1.0,1,2.0,1,2,3,2.0,3.0,1,1,2,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,1,1,3,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,4,4,5.0,5.0,4.0,4,5.0,3.0,4,5.0,5,4,4,5.0,5,2.0,5,4.0,5.0,5.0,5,2.0,4,7,2.0,6.0,1,7,7.0,7,7,5,5,2.0,2,3.0,3,6.0,4.0,5.0,7.0,5.0,7.0,6.0,5.0,1.0,4.0,7.0,2.0,6.0,3,3.0,5.0,5,7,5.0,6.0,6,4,4.0,4.0,4.0,3.0,2.0,6.0,2.0,4.0,3.0,3.0,7.0,5.0,3.0,6.0,4.0,1.0,7.0,7,4.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,0,4,2.0,4,3,2,3,3,3,3,3,0,3,0,0.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2,2,4,6,4.0,7.0,2.0,4.0,4.71428571428571,5.875,6.83333333333333,2.83333333333333,4.0,4.66666666666667,4.66666666666667,4.11111111111111,4,18,33,0.789270777607979,-1.6942777237103,-0.956426256318272,1.43807456013966,-0.874828357756857,0,0
133,134,2.0,1,18,60620.0,1,0,1,1,4.0,2.0,1,2.0,2.0,2.0,2.0,3.0,1.0,1,1,2,2,1,1,2.0,1,2.0,3,1,2,2.0,3.0,2,2,1,1.0,1,3,1.0,,,1.0,,1.0,1,,1.0,1.0,,2,1,3,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,,3.0,2,3,2.0,3.0,4.0,4,4.0,3.0,3,4.0,4,5,3,2.0,3,2.0,2,3.0,4.0,3.0,4,3.0,5,3,1.0,5.0,4,7,7.0,7,1,4,3,1.0,4,1.0,4,1.0,5.0,6.0,7.0,7.0,6.0,4.0,4.0,1.0,1.0,7.0,7.0,7.0,7,4.0,7.0,7,7,5.0,7.0,7,5,4.0,6.0,,6.0,5.0,7.0,1.0,4.0,3.0,2.0,7.0,6.0,4.0,4.0,5.0,4.0,7.0,7,4.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0,3,0.0,3,2,1,0,2,0,2,3,0,0,3,,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2,2,3,4,3.0,7.0,4.0,3.0,3.0,5.0,6.66666666666667,3.66666666666667,4.75,6.33333333333333,2.33333333333333,4.88888888888889,1,11,19,-1.71814667541714,-0.671458043403644,1.07333707899413,-1.35006467535123,-0.0430668764494767,1,1
134,135,2.0,1,18,60621.0,1,0,1,4,4.0,2.0,4,5.0,2.0,4.0,2.0,3.0,2.0,1,2,1,3,1,1,2.0,2,2.0,2,3,3,2.0,4.0,2,2,3,1.0,3,2,1.0,1.0,2.0,1.0,1.0,1.0,3,4.0,4.0,2.0,2.0,3,2,4,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2,4,1.0,3.0,3.0,4,1.0,2.0,3,2.0,3,3,2,2.0,4,2.0,2,3.0,3.0,2.0,3,3.0,5,2,1.0,3.0,2,4,4.0,6,4,6,2,1.0,5,1.0,2,2.0,3.0,3.0,3.0,5.0,3.0,7.0,5.0,4.0,2.0,6.0,5.0,6.0,6,5.0,7.0,7,2,,6.0,6,2,5.0,6.0,5.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,5,4.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,0,0,4.0,4,0,0,0,2,0,2,2,4,1,4,0.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2,2,3,3,5.0,4.0,3.0,4.0,2.71428571428571,3.25,4.5,3.16666666666667,4.77777777777778,5.88888888888889,2.33333333333333,4.25,8,12,15,-2.13604958425466,-0.633575833021916,0.532066856244154,-1.35006467535123,-0.72629952180911,1,1
135,136,2.0,2,18,60617.0,1,0,1,4,4.0,4.0,4,3.0,9.0,3.0,2.0,2.0,2.0,2,1,2,3,1,1,1.0,1,1.0,1,2,2,1.0,4.0,3,3,2,2.0,2,2,1.0,2.0,1.0,2.0,1.0,1.0,4,4.0,4.0,4.0,4.0,1,2,4,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3,5,4.0,5.0,5.0,5,5.0,5.0,4,5.0,5,2,5,5.0,5,5.0,5,5.0,5.0,5.0,5,4.0,6,4,1.0,7.0,2,7,7.0,7,6,7,4,1.0,1,1.0,2,6.0,4.0,7.0,7.0,4.0,7.0,1.0,7.0,1.0,1.0,7.0,4.0,2.0,4,5.0,7.0,7,7,6.0,7.0,7,3,1.0,7.0,7.0,7.0,3.0,7.0,2.0,5.0,4.0,2.0,7.0,4.0,4.0,3.0,6.0,3.0,7.0,6,2.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0,4,4.0,4,4,0,0,4,4,4,4,0,4,0,0.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2,2,2,7,4.0,7.0,5.0,2.0,5.0,6.0,6.83333333333333,2.5,5.66666666666667,5.55555555555556,2.88888888888889,4.0,4,11,34,1.2071736864455,0.578654899193385,0.126114189181674,-0.686222000234356,-0.993651426515053,1,1
136,137,2.0,1,18,62703.0,1,0,1,2,6.0,6.0,4,,6.0,2.0,4.0,3.0,2.0,3,4,4,4,3,4,4.0,4,4.0,3,2,2,2.0,4.0,1,4,3,1.0,1,1,2.0,1.0,3.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,2,1,3,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,2,2,1.0,5.0,1.0,5,,5.0,5,3.0,2,1,4,4.0,5,4.0,5,1.0,5.0,2.0,5,5.0,1,7,1.0,7.0,4,6,7.0,7,7,3,6,3.0,1,2.0,6,5.0,1.0,3.0,5.0,7.0,7.0,2.0,4.0,1.0,3.0,7.0,5.0,7.0,3,3.0,2.0,7,3,7.0,6.0,7,4,5.0,7.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,3.0,7.0,7,5.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,0,0,0.0,0,3,0,0,0,0,4,0,0,0,0,0.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2,2,7,7,7.0,7.0,5.0,4.0,3.28571428571429,5.875,7.0,4.83333333333333,5.33333333333333,4.88888888888889,4.0,6.22222222222222,2,0,17,-1.30024376657962,0.124068374612647,-0.685791144943286,0.641463349999402,1.38280994864889,2,2
137,138,2.0,2,19,60651.0,1,0,1,4,3.0,1.0,2,2.0,6.0,5.0,3.0,2.0,1.0,1,1,1,4,1,1,1.0,1,1.0,1,1,1,1.0,4.0,1,1,4,1.0,3,1,1.0,3.0,1.0,1.0,1.0,1.0,4,4.0,4.0,1.0,1.0,1,1,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5,5,5.0,5.0,5.0,5,5.0,5.0,5,5.0,5,5,5,5.0,1,1.0,1,5.0,5.0,5.0,5,5.0,1,7,7.0,7.0,1,7,7.0,7,7,1,1,7.0,1,7.0,1,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1,1.0,7.0,7,7,7.0,7.0,4,4,1.0,,5.0,7.0,7.0,7.0,1.0,6.0,1.0,1.0,7.0,4.0,7.0,1.0,7.0,1.0,7.0,7,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,7,7,1.0,7.0,7.0,1.0,3.85714285714286,7.0,7.0,1.0,3.375,3.66666666666667,5.66666666666667,4.88888888888889,24,24,40,-0.46443794890458,-2.54662745729919,-2.17428425750571,2.63299137535004,-0.0430668764494767,0,0
138,139,2.0,2,20,60637.0,1,0,1,4,4.0,2.0,1,4.0,10.0,2.0,2.0,3.0,1.0,2,4,4,4,3,4,4.0,4,3.0,4,4,4,4.0,3.0,3,2,3,1.0,3,4,1.0,2.0,2.0,2.0,1.0,1.0,4,4.0,4.0,1.0,2.0,4,1,4,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,5,5,5.0,5.0,5.0,5,3.0,4.0,3,5.0,5,2,2,5.0,5,3.0,5,5.0,5.0,5.0,3,4.0,2,7,1.0,7.0,4,7,7.0,7,4,6,4,3.0,1,1.0,5,6.0,5.0,5.0,7.0,6.0,7.0,1.0,4.0,1.0,2.0,7.0,7.0,4.0,4,4.0,7.0,6,7,2.0,5.0,7,5,4.0,5.0,4.0,5.0,3.0,7.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,6.0,4.0,5.0,7.0,7,4.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0,1,0.0,0,2,0,0,3,2,2,0,0,3,1,0.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2,6,7,3.0,7.0,2.0,4.0,5.0,5.875,7.0,4.16666666666667,4.77777777777778,5.33333333333333,3.55555555555556,4.33333333333333,2,2,18,1.2071736864455,-0.633575833021916,-0.144520922193313,0.110389209905898,-0.637182220240463,0,0
139,140,2.0,2,18,60615.0,1,0,1,4,5.0,2.0,4,5.0,6.0,3.0,2.0,2.0,1.0,1,2,4,4,3,4,4.0,3,4.0,2,3,4,1.0,3.0,1,2,4,1.0,2,4,2.0,3.0,1.0,3.0,2.0,2.0,4,4.0,4.0,3.0,3.0,2,1,3,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4,4,3.0,4.0,5.0,4,3.0,3.0,2,4.0,4,2,2,4.0,4,2.0,4,4.0,5.0,4.0,3,2.0,2,7,1.0,6.0,4,6,7.0,7,2,2,1,1.0,4,1.0,5,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,2.0,7.0,2.0,5.0,3,4.0,7.0,6,6,4.0,6.0,5,6,2.0,6.0,7.0,5.0,2.0,5.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,7.0,7,4.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,3,3,0,0,4,4,3,0,0,0,0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2,2,6,4,2.0,7.0,5.0,5.0,4.28571428571429,4.875,6.83333333333333,3.83333333333333,4.77777777777778,5.11111111111111,3.22222222222222,3.22222222222222,0,5,22,0.162416414351699,-0.633575833021916,-0.4151560335683,-0.287916395164229,-1.82541290782243,0,0
140,141,,1,20,60643.0,1,0,1,4,4.0,4.0,1,1.0,7.0,4.0,2.0,2.0,2.0,1,3,1,3,3,2,4.0,4,4.0,2,4,2,3.0,4.0,3,2,4,1.0,3,3,1.0,2.0,2.0,2.0,1.0,1.0,4,4.0,4.0,3.0,3.0,3,1,3,4.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5,5,5.0,5.0,5.0,4,5.0,4.0,3,5.0,5,2,4,5.0,5,4.0,5,4.0,5.0,5.0,5,5.0,3,5,1.0,7.0,3,7,7.0,7,6,3,3,3.0,3,3.0,3,7.0,1.0,4.0,7.0,7.0,7.0,1.0,7.0,1.0,2.0,7.0,7.0,5.0,2,5.0,7.0,7,7,7.0,7.0,7,6,6.0,6.0,5.0,7.0,6.0,7.0,1.0,6.0,6.0,6.0,5.0,6.0,4.0,1.0,5.0,3.0,7.0,7,3.0,4.0,2.0,3.0,0.0,4.0,3.0,2.0,2,3,0.0,3,3,0,0,4,4,2,0,0,4,4,0.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,5,5,7.0,7.0,7.0,3.0,4.85714285714286,6.125,7.0,3.66666666666667,5.0,6.0,3.55555555555556,6.11111111111111,2,14,31,0.998222232026738,-0.330518149968091,0.667384411931647,0.110389209905898,1.26398687989069,2,2
141,142,2.0,1,19,60619.0,1,0,1,4,4.0,3.0,4,2.0,9.0,4.0,2.0,3.0,1.0,1,1,1,1,1,1,1.0,1,3.0,2,2,3,1.0,4.0,1,1,1,1.0,1,1,1.0,,,1.0,,1.0,1,,1.0,1.0,,1,1,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,,3.0,3,1,4.0,1.0,5.0,5,5.0,3.0,5,5.0,1,4,1,1.0,2,1.0,1,1.0,5.0,1.0,5,5.0,4,7,1.0,1.0,1,7,7.0,7,7,7,1,1.0,1,1.0,1,7.0,7.0,4.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,7.0,5.0,7.0,5,5.0,7.0,5,3,4.0,7.0,6,7,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,4,0,0.0,4,3,4,0,0,0,0,0,0,4,4,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2,2,4,7,1.0,7.0,1.0,1.0,2.28571428571429,4.625,6.0,1.5,6.33333333333333,6.0,3.0,4.88888888888889,12,8,14,-2.76290394751094,1.48782794835486,0.667384411931647,-0.55345346521098,-0.0430668764494767,1,1
142,143,2.0,2,19,60404.0,1,0,1,4,2.0,3.0,4,3.0,9.0,3.0,1.0,1.0,1.0,1,2,3,3,1,1,3.0,1,1.0,2,1,1,1.0,4.0,2,2,3,1.0,2,3,1.0,2.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,2,1,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4,2,3.0,2.0,5.0,4,3.0,3.0,4,4.0,1,2,4,1.0,5,2.0,1,5.0,4.0,1.0,4,4.0,5,6,1.0,3.0,3,3,6.0,5,2,7,2,1.0,5,1.0,3,3.0,5.0,5.0,2.0,6.0,7.0,2.0,6.0,1.0,1.0,7.0,5.0,6.0,4,5.0,7.0,7,1,3.0,7.0,6,4,5.0,7.0,6.0,7.0,4.0,7.0,7.0,6.0,2.0,5.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,4,3.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2,2,3,3,3.0,7.0,2.0,4.0,3.14285714285714,2.5,5.16666666666667,3.5,5.77777777777778,6.0,2.66666666666667,5.22222222222222,1,0,10,-1.50919522099838,0.730183740720297,0.667384411931647,-0.951759070281108,0.313402329825114,1,1
143,144,2.0,2,18,60473.0,1,0,1,2,2.0,,1,1.0,6.0,3.0,3.0,2.0,4.0,2,2,4,4,4,3,4.0,4,4.0,4,3,4,2.0,4.0,4,4,4,1.0,3,4,2.0,2.0,3.0,2.0,1.0,1.0,4,1.0,1.0,2.0,2.0,1,1,4,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,5,3,4.0,4.0,5.0,3,4.0,3.0,3,3.0,3,2,1,5.0,5,1.0,5,5.0,5.0,5.0,2,3.0,6,5,1.0,4.0,3,7,7.0,7,3,6,3,1.0,1,1.0,4,1.0,3.0,4.0,4.0,4.0,6.0,2.0,4.0,1.0,1.0,7.0,5.0,7.0,5,7.0,7.0,7,3,5.0,7.0,7,1,1.0,4.0,4.0,7.0,2.0,7.0,1.0,6.0,3.0,4.0,7.0,4.0,5.0,5.0,4.0,4.0,7.0,7,4.0,3.0,3.0,4.0,0.0,3.0,3.0,4.0,0,4,4.0,4,4,0,3,3,1,4,3,1,0,4,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2,2,2,7,5.0,7.0,3.0,4.0,5.0,4.5,6.5,4.0,4.11111111111111,6.22222222222222,2.33333333333333,4.22222222222222,5,22,28,1.2071736864455,-1.54274888218339,0.938019523306634,-1.35006467535123,-0.756005288998659,1,1
144,145,2.0,2,19,60473.0,1,0,1,2,4.0,2.0,4,4.0,2.0,3.0,2.0,2.0,1.0,1,3,4,4,4,3,4.0,4,4.0,4,3,3,1.0,3.0,4,2,4,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,2.0,2.0,2,1,4,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,5,5,5.0,5.0,1.0,5,5.0,5.0,5,5.0,5,4,3,3.0,4,2.0,4,4.0,3.0,4.0,4,4.0,3,5,2.0,4.0,3,6,6.0,7,4,7,4,3.0,4,2.0,4,3.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,7.0,5.0,4.0,4,4.0,4.0,4,4,4.0,6.0,6,6,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,4.0,3.0,5.0,3.0,7.0,7,4.0,3.0,,2.0,0.0,4.0,3.0,3.0,0,3,0.0,0,0,0,4,3,0,3,0,0,4,0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,7.0,7,7,5,4,5.0,5.0,5.0,3.0,3.28571428571429,4.875,6.0,3.66666666666667,5.33333333333333,4.66666666666667,3.0,4.66666666666667,0,10,22,-1.30024376657962,0.124068374612647,-0.956426256318272,-0.55345346521098,-0.280713013965871,1,1
145,146,2.0,2,19,33705.0,1,0,1,2,2.0,2.0,4,3.0,1.0,2.0,3.0,2.0,2.0,3,3,3,4,4,3,4.0,4,4.0,3,4,4,3.0,3.0,3,3,2,1.0,1,2,2.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,3.0,3.0,4,2,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3,3,1.0,1.0,5.0,1,1.0,3.0,1,4.0,1,2,1,3.0,5,2.0,5,5.0,5.0,5.0,1,1.0,6,1,1.0,5.0,2,2,3.0,6,5,4,4,3.0,7,3.0,3,3.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,7.0,4.0,7.0,4,7.0,7.0,7,2,3.0,7.0,5,6,4.0,2.0,2.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,3.0,4,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2,2,2,1,4.0,5.0,3.0,3.0,4.71428571428571,2.25,4.33333333333333,3.33333333333333,4.55555555555556,6.0,2.77777777777778,4.0,0,3,4,0.789270777607979,-0.936633516075741,0.667384411931647,-0.818990535257732,-0.993651426515053,1,1
146,147,2.0,2,20,60409.0,1,0,1,4,5.0,6.0,1,4.0,2.0,3.0,3.0,2.0,1.0,2,1,2,4,1,2,3.0,1,3.0,3,3,3,1.0,2.0,1,2,1,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3.0,1.0,1.0,1.0,2,1,1,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,4,5,3.0,3.0,2.0,4,4.0,4.0,4,4.0,5,2,2,5.0,5,2.0,5,5.0,5.0,5.0,4,4.0,7,6,1.0,4.0,3,5,6.0,6,4,6,2,2.0,6,2.0,4,5.0,7.0,5.0,6.0,6.0,6.0,2.0,6.0,1.0,2.0,7.0,3.0,6.0,6,6.0,7.0,6,7,6.0,7.0,7,6,5.0,6.0,7.0,7.0,2.0,7.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,7.0,5,4.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,0,0,0.0,2,4,0,2,2,0,4,4,0,4,0,0.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2,2,1,2,1.0,7.0,3.0,5.0,4.57142857142857,4.125,5.83333333333333,3.33333333333333,6.0,6.0,3.11111111111111,4.66666666666667,0,7,27,0.580319323189218,1.03324142377412,0.667384411931647,-0.420684930187604,-0.280713013965871,1,1
147,148,2.0,2,19,60443.0,1,0,1,4,3.0,3.0,4,1.0,6.0,4.0,2.0,2.0,1.0,1,1,2,2,1,2,3.0,1,2.0,2,3,2,1.0,4.0,3,3,2,1.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,4,2.0,2.0,1.0,1.0,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,5,4,5.0,3.0,5.0,5,5.0,4.0,4,5.0,4,2,1,5.0,5,3.0,5,4.0,5.0,3.0,4,4.0,4,6,1.0,5.0,2,7,7.0,7,1,7,2,1.0,2,3.0,3,4.0,7.0,4.0,5.0,7.0,7.0,3.0,7.0,1.0,1.0,7.0,6.0,6.0,5,4.0,7.0,7,7,7.0,7.0,7,5,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,5.0,4.0,2.0,6.0,2.0,7.0,7,2.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0,4,4.0,4,2,3,0,1,0,3,3,0,4,4,0.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2,2,4,6,1.0,7.0,6.0,2.0,4.57142857142857,5.375,6.66666666666667,2.0,6.11111111111111,6.22222222222222,3.11111111111111,6.0,7,13,22,0.580319323189218,1.18477026530103,0.938019523306634,-0.420684930187604,1.14516381113249,2,2
148,149,2.0,2,18,60628.0,1,0,1,4,4.0,2.0,1,4.0,1.0,1.0,2.0,2.0,1.0,1,2,3,3,2,2,4.0,4,4.0,2,2,3,2.0,3.0,2,1,2,1.0,2,1,1.0,1.0,2.0,2.0,1.0,1.0,3,1.0,1.0,1.0,2.0,2,1,1,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4,4,5.0,3.0,5.0,3,3.0,4.0,4,4.0,4,5,5,4.0,2,2.0,4,3.0,5.0,5.0,4,4.0,5,5,1.0,5.0,3,6,7.0,6,5,7,4,3.0,3,3.0,5,5.0,6.0,5.0,5.0,4.0,4.0,1.0,6.0,1.0,1.0,7.0,5.0,4.0,5,3.0,6.0,6,6,3.0,5.0,4,6,6.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,6.0,4.0,6.0,5.0,6.0,2.0,5.0,3.0,7.0,6,3.0,0.0,3.0,3.0,0.0,2.0,3.0,4.0,0,4,2.0,4,0,0,4,3,0,4,4,0,3,4,0.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2,2,3,5,2.0,7.0,6.0,3.0,4.0,5.25,6.33333333333333,3.16666666666667,6.11111111111111,5.22222222222222,3.0,4.88888888888889,2,23,22,-0.25548649448582,1.18477026530103,-0.279838477880806,-0.55345346521098,-0.0430668764494767,1,1
149,150,2.0,2,22,60649.0,1,0,1,4,5.0,6.0,4,3.0,6.0,4.0,2.0,3.0,1.0,2,2,4,4,2,2,3.0,1,2.0,2,4,4,2.0,4.0,3,3,4,3.0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,1.0,1.0,4,1,4,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3,5,5.0,4.0,4.0,5,4.0,3.0,4,4.0,4,3,3,3.0,4,3.0,3,2.0,4.0,4.0,5,4.0,2,6,4.0,5.0,1,5,7.0,7,4,6,1,1.0,1,3.0,2,7.0,6.0,5.0,6.0,5.0,7.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,3,4.0,5.0,7,6,4.0,5.0,4,7,4.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,6.0,2.0,7.0,7,2.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0,0,0.0,0,4,0,0,4,4,4,0,0,0,0,0.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2,2,6,7,2.0,7.0,5.0,2.0,3.42857142857143,5.5,6.66666666666667,1.83333333333333,5.77777777777778,4.11111111111111,3.88888888888889,4.44444444444444,0,0,27,-1.09129231216086,0.730183740720297,-1.63301403475574,0.508694814976026,-0.518359151482265,0,0
